date,ext,detection,detection_name,engine_ver,elapsed_time,file_path,sha256,vt_positives,vt_total,vt_keyword
2022-05-29,EXE,Benign,,,0.0,eb0afc9954eb17112e1ea30ea1478eb8578e4cf090c41e49380fae309e07a19a.exe,eb0afc9954eb17112e1ea30ea1478eb8578e4cf090c41e49380fae309e07a19a,36,69,trojan win32 generickd 50343112 malicious
2022-05-29,EXE,Benign,,,0.0,ebbfa09bd5659cfd281fa3d27b6e8be14217a2933dae10e2dfb4669253cc03b6.exe,ebbfa09bd5659cfd281fa3d27b6e8be14217a2933dae10e2dfb4669253cc03b6,40,69,trojan msil generickd 49015068 win32
2022-05-29,EXE,Benign,,,0.0,ec2e6f3e0ef4ff00389444dd676356000fb45b9335164ea9e26b75102367f4f5.exe,ec2e6f3e0ef4ff00389444dd676356000fb45b9335164ea9e26b75102367f4f5,22,68,malicious ml trojan win32 generic
2022-05-29,ELF,Benign,,,0.0,ecf843b66828b9aeee306bbe6da74b94d87b0c4b16b04f3d2f5d87a31a68363b.elf,ecf843b66828b9aeee306bbe6da74b94d87b0c4b16b04f3d2f5d87a31a68363b,34,60,linux mirai trojan 1 a
2022-05-29,ELF,Benign,,,0.0,f219a45b40d7d5f77b2d1a6e2ff8f217497e1b8ce33073243d0fa328751fc31f.elf,f219a45b40d7d5f77b2d1a6e2ff8f217497e1b8ce33073243d0fa328751fc31f,5,59,linux gafgyt backdoor heur fe
2022-05-29,ELF,Benign,,,0.0,f61cf9f77b0f112b5c72d5f1d918b2831163f77403d21486106a12a86b1af044.elf,f61cf9f77b0f112b5c72d5f1d918b2831163f77403d21486106a12a86b1af044,13,59,mirai linux elf backdoor svirtu-aa
2022-05-29,EXE,Benign,,,0.0,f66a429adbab85ef580f3b0f07565d3a9df536cd564fe20b2b0822e599ac042d.exe,f66a429adbab85ef580f3b0f07565d3a9df536cd564fe20b2b0822e599ac042d,43,69,trojan msil generic generickd 50336920
2022-05-29,ELF,Benign,,,0.0,f7a037aa69eed62c7259be85175484609ef2d22d55fa487fc3bdad08db763b24.elf,f7a037aa69eed62c7259be85175484609ef2d22d55fa487fc3bdad08db763b24,16,60,linux mirai trojan elf backdoor
2022-05-29,ELF,Benign,,,0.0,f84a928b60f933f52d7583771d0c743ece127c49ce3dd0f87489cec8d825c3f5.elf,f84a928b60f933f52d7583771d0c743ece127c49ce3dd0f87489cec8d825c3f5,31,60,linux mirai trojan 1 elf
2022-05-29,EXE,Benign,,,0.0,fd07acf3326411ce1a0abd2201210c873e330c6801e85153f4f083a372be19cd.exe,fd07acf3326411ce1a0abd2201210c873e330c6801e85153f4f083a372be19cd,39,69,trojan generickdz 88148 msil malicious
2022-05-29,ELF,Benign,,,0.0,ff1bb27d8da79b48b9c56c4dadd4264ff1dbf102f08a932a805da8cf5e2ab1c0.elf,ff1bb27d8da79b48b9c56c4dadd4264ff1dbf102f08a932a805da8cf5e2ab1c0,19,59,linux mirai trojan backdoor 1
